Timestamp,1. Umur anda (sila nyatakan),2. Kaum,3. Agama,4. Negeri Tempat Mengundi,Negeri,5. Bil elektrik bulan terakhir anda,6. Tahap pendidikan tertinggi anda,7. Adakah anda pengundi berdaftar?,8. Media sosial di Internet merupakan sumber maklumat utama saya mengenai isu semasa berbanding media cetak dan televisyen.,9. Dasar Transformasi Nasional yang diperkenalkan kerajaan mampu membawa kemakmuran kepada negara pada masa depan.,10. Tun Mahathir Mohamad adalah negarawan ulung negara.,11. Pilihan Raya Umum Ke 14 akan memberi sinar perubahan baharu kepada politik dan ekonomi Malaysia.,12. Cukai GST harus dikekalkan bagi menjamin pembangunan negara yang berterusan.,13. Isu agama dan kaum perlu diberi perhatian utama berbanding ekonomi dan pembangunan.,14. Bagaimana anda menilai pencapaian Datuk Seri Najib Tun Razak sebagai Perdana Menteri ?,"15. Sekiranya Pilihanraya Umum (PRU) diadakan esok,parti mana yang akan anda pilih?"
4/11/2018 10:06:43,38,Melayu,Islam,kuala lumpur,Kuala Lumpur,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Tidak Puas Hati,Tidak Pasti
4/11/2018 10:40:57,43,India,Hindu,Kedah,Kedah,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Ya,Puas Hati,Tidak Pasti
4/11/2018 12:21:03,23,Melayu,Islam,Selangor ,Selangor,RM 500 dan lebih,Diploma / Sijil,Ya,Ya,Tidak,Tidak Pasti,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/11/2018 16:13:17,38,Melayu,Islam,kuala lumpur,Kuala Lumpur,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Tidak Puas Hati,Tidak Pasti
4/11/2018 19:44:42,22,Melayu,Islam,selangor,Selangor,RM 301 - RM 500,Ijazah Sarjana Muda,Tidak,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/11/2018 19:52:11,23,Melayu,Islam,Kelantan,Kelantan,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
4/11/2018 20:02:30,22,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/11/2018 20:23:00,22,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Diploma / Sijil,Tidak,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/11/2018 20:23:39,22,Melayu,Islam,Johor,Johor,RM 0 - RM 100,STPM atau setaraf,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Tidak Pasti,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/11/2018 20:35:58,22,Melayu,Islam,Kedah,Kedah,RM 301 - RM 500,STPM atau setaraf,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak Pasti,Tidak Puas Hati,Pas dan Gabungan nya
4/11/2018 20:42:14,22,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Ijazah Sarjana Muda,Tidak,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/11/2018 20:47:51,23,Melayu,Islam,negeri sembilan,Negeri Sembilan,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/11/2018 20:50:08,22,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Ijazah Sarjana Muda,Tidak,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/11/2018 20:56:44,22,Melayu,Islam,Johor,Johor,RM 0 - RM 100,SPM/SPMV atau setaraf,Tidak,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/11/2018 21:35:00,22,Melayu,Islam,Perak,Perak,RM 101 - RM 300,STPM atau setaraf,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/12/2018 8:35:04,22,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Diploma / Sijil,Tidak,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/12/2018 11:15:04,31,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Tidak Pasti
4/12/2018 11:27:31,25,Melayu,Islam,Terengganu,Terengganu,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/12/2018 12:34:25,22,Cina,Taoisme,Pulau Pinang,Pulau Pinang,RM 0 - RM 100,SPM/SPMV atau setaraf,Tidak,Ya,Tidak Pasti,Tidak,Tidak,Ya,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/12/2018 20:25:51,34,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/12/2018 22:41:49,21,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Ya,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/13/2018 18:45:10,45,Melayu,Islam,Kedah,Kedah,RM 500 dan lebih,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Ya,Puas Hati,Tidak Pasti
4/14/2018 14:18:37,35,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/16/2018 2:11:38,45,Melayu,Islam,Kl,Kuala Lumpur,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/16/2018 10:17:15,26,Melayu,Islam,selangor,Selangor,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/16/2018 12:14:56,37,Melayu,Islam,Perlis,Perlis,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/16/2018 13:34:04,31,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Tidak Pasti
4/17/2018 9:49:05,43,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/17/2018 9:55:05,31,Melayu,Islam,Pulau Pinang,Pulau Pinang,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Puas Hati,Tidak Pasti
4/17/2018 10:09:34,43,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Tidak,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/17/2018 10:22:18,31,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/17/2018 10:48:54,44,Melayu,Islam,Pahang,Pahang,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/17/2018 10:52:45,35,Melayu,Islam,Pahang,Pahang,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Tidak,Ya,Tidak,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/17/2018 11:03:08,40,Melayu,Islam,Pahang,Pahang,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Ya,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/17/2018 14:28:10,53,Melayu,Islam,Melaka,Melaka,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Puas Hati,Tidak Pasti
4/17/2018 18:19:01,41,Melayu,Islam,Selangor ,Selangor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Tidak Puas Hati,Pas dan Gabungan nya
4/17/2018 18:20:28,35,Melayu,Islam,Selangor ,Selangor,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Tidak Puas Hati,Pas dan Gabungan nya
4/17/2018 19:45:56,40,Melayu,Islam,Pahang ,Pahang,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/17/2018 20:09:39,48,Melayu,Islam,Kuching,Sarawak,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Tidak,Ya,Tidak,Tidak Pasti,Tidak Pasti,Ya,Puas Hati,Tidak Pasti
4/17/2018 20:19:19,63,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,STPM atau setaraf,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Puas Hati,Barisan Nasional (BN)
4/17/2018 20:31:17,30,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Tidak,Tidak,Puas Hati,Barisan Nasional (BN)
4/17/2018 20:42:32,40,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Tidak,Tidak Pasti,Tidak,Tidak,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/17/2018 20:45:25,42,Melayu,Islam,sarawak,Sarawak,RM 101 - RM 300,Diploma / Sijil,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/17/2018 20:46:09,23,Melayu,Islam,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/17/2018 20:51:22,22,Melayu,Islam,sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Tidak,Ya,Ya,Ya,Tidak Pasti,Ya,Ya,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/17/2018 20:55:14,25,Melayu,Islam,Kuala Lumpur,Kuala Lumpur,RM 500 dan lebih,Ijazah Sarjana Muda,Tidak,Ya,Tidak,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/17/2018 21:04:47,24,Lain-lain,Kristian,Sabah,Sabah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/17/2018 21:08:41,24,Lain-lain,Kristian,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/18/2018 6:05:02,24,Lain-lain,Islam,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Tidak,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/18/2018 6:26:31,24,Lain-lain,Kristian,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/18/2018 6:36:33,24,Melayu,Islam,kelantan,Kelantan,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/18/2018 7:13:21,26,Lain-lain,Islam,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Puas Hati,Barisan Nasional (BN)
4/18/2018 7:19:23,24,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/18/2018 7:30:21,24,Lain-lain,Kristian,Sarawak,Sarawak,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Puas Hati,Barisan Nasional (BN)
4/18/2018 8:06:14,22,Lain-lain,Kristian,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
4/18/2018 8:17:33,23,Lain-lain,Kristian,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Tidak,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/18/2018 8:48:54,24,Melayu,Islam,Sarawak,Sarawak,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Ya,Puas Hati,Tidak Pasti
4/18/2018 9:53:05,24,Lain-lain,Islam,sarawak,Sarawak,RM 101 - RM 300,STPM atau setaraf,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Ya,Puas Hati,Tidak Pasti
4/18/2018 10:12:57,25,Lain-lain,Kristian,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Tidak,Ya,Ya,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/18/2018 10:51:40,23,Melayu,Islam,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak,Tidak Pasti,Amat Puas Hati,Tidak Pasti
4/18/2018 10:52:39,23,Lain-lain,Islam,Sarawak,Sarawak,RM 0 - RM 100,STPM atau setaraf,Tidak,Tidak,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak Pasti,Puas Hati,Tidak Pasti
4/18/2018 10:54:01,24,Lain-lain,Islam,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Tidak,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/18/2018 11:22:13,24,Melayu,Islam,Sarawak,Sarawak,RM 0 - RM 100,Diploma / Sijil,Tidak,Tidak,Tidak Pasti,Ya,Tidak Pasti,Ya,Ya,Puas Hati,Tidak Pasti
4/18/2018 11:40:38,24,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/18/2018 11:55:03,23,Melayu,Islam,SARAWAK,Sarawak,RM 101 - RM 300,SPM/SPMV atau setaraf,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Ya,Tidak Puas Hati,Tidak Pasti
4/18/2018 13:54:49,24,India,Hindu,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Tidak Pasti,Ya,Tidak,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/18/2018 16:07:38,24,Melayu,Islam,Sarawak,Sarawak,RM 0 - RM 100,STPM atau setaraf,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/20/2018 11:35:34,31,Melayu,Islam,Sarawak,Sarawak,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Tidak,Tidak Puas Hati,Tidak Pasti
4/22/2018 8:55:37,42,Melayu,Islam,Kuala Lumpur,Kuala Lumpur,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/28/2018 22:29:14,32,Melayu,Islam,Kedah,Kedah,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/28/2018 22:30:30,40,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/28/2018 22:30:50,29,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/28/2018 22:32:16,35,Melayu,Islam,Negeri Sembilan,Negeri Sembilan,RM 101 - RM 300,Diploma / Sijil,Ya,Tidak,Ya,Tidak,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/28/2018 22:34:31,23,Melayu,Islam,Johor,Johor,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/28/2018 22:35:47,39,Melayu,Islam,Pahang,Pahang,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Tidak,Tidak,Ya,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/28/2018 22:36:01,29,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/28/2018 22:36:13,42,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/28/2018 22:38:02,43,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak,Ya,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/28/2018 22:38:29,42,Melayu,Islam,Selangor,Selangor,RM 500 dan lebih,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/28/2018 22:39:04,40,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Tidak Pasti,Ya,Ya,Ya,Tidak Pasti,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/28/2018 22:40:59,42,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/28/2018 22:49:02,39,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/28/2018 22:49:20,41,Melayu,Islam,Johor,Johor,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak,Ya,Tidak,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/28/2018 22:50:02,35,Melayu,Islam,Perak,Perak,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Tidak,Tidak Pasti,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/28/2018 22:51:50,48,Melayu,Islam,Terengganu,Terengganu,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/28/2018 22:55:49,37,Melayu,Islam,Perlis,Perlis,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Tidak,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/28/2018 23:00:23,26,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Tidak,Ya,Puas Hati,Barisan Nasional (BN)
4/28/2018 23:03:54,31,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Tidak Pasti,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/28/2018 23:04:00,28,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/28/2018 23:18:19,42,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Ya,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/28/2018 23:20:10,29,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/28/2018 23:21:56,23,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Ya,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/28/2018 23:22:25,44,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Ya,Ya,Tidak Puas Hati,Barisan Nasional (BN)
4/28/2018 23:28:18,24,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/28/2018 23:31:22,37,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak,Ya,Puas Hati,Barisan Nasional (BN)
4/28/2018 23:32:54,31,Lain-lain,Islam,Sabah,Sabah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Puas Hati,Barisan Nasional (BN)
4/28/2018 23:34:15,31,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/28/2018 23:35:40,20,Melayu,Islam,Pahang,Pahang,RM 101 - RM 300,SPM/SPMV atau setaraf,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/28/2018 23:37:12,23,Melayu,Kristian,Pahang,Pahang,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/28/2018 23:51:52,27,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Tidak,Ya,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/28/2018 23:56:18,29,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 0:05:43,40,Melayu,Islam,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,RM 101 - RM 300,Diploma / Sijil,Ya,Tidak,Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Puas Hati,Barisan Nasional (BN)
4/29/2018 0:05:43,20,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Diploma / Sijil,Tidak,Tidak,Ya,Tidak Pasti,Ya,Ya,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/29/2018 0:08:25,27,Melayu,Islam,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 0:11:44,29,India,Hindu,Perak,Perak,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/29/2018 0:12:46,40,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Ya,Tidak Pasti,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/29/2018 0:17:38,48,Melayu,Islam,Selangor,Selangor,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak,Ya,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 0:22:21,21,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Diploma / Sijil,Tidak,Ya,Ya,Tidak,Ya,Ya,Tidak Pasti,Puas Hati,Barisan Nasional (BN)
4/29/2018 0:25:17,53,Melayu,Islam,Johor,Johor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 0:25:48,40,Cina,Buddha,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 0:27:12,21,Melayu,Islam,Kelantan,Kelantan,RM 301 - RM 500,Diploma / Sijil,Tidak,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/29/2018 0:36:25,37,Melayu,Islam,Melaka,Melaka,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Amat Puas Hati,Barisan Nasional (BN)
